Ordem,Timestamp,Valor,Saldo,Sinal,Saldo_norm,Valor_norm
Hold,2022-02-08 14:00:00,2.577,1089.6779715511093,Hold,1089.677971551094,412.1815070136463
Hold,2022-02-08 15:00:00,2.562,1083.3352592603578,Hold,1083.3352592603426,409.7823131427869
Hold,2022-02-08 16:00:00,2.559,1082.0667168022076,Hold,1082.0667168021926,409.30247436861504
Hold,2022-02-08 17:00:00,2.582,1091.7922089813596,Hold,1091.7922089813444,412.9812383039328
Hold,2022-02-08 18:00:00,2.588,1094.3292938976606,Hold,1094.3292938976454,413.94091585227665
Hold,2022-02-08 19:00:00,2.592,1096.0206838418608,Hold,1096.0206838418455,414.58070088450586
Hold,2022-02-08 20:00:00,2.619,1107.4375659652137,Hold,1107.4375659651985,418.89924985205283
Sell,2022-02-08 21:00:00,2.613,1104.900481048913,Sinal: Venda,1104.9004810488977,417.93957230370904
Buy,2022-02-10 20:00:00,2.595,1104.900481048913,Sinal: Compra,1104.9004810488977,415.0605396586778
Hold,2022-02-10 21:00:00,2.584,1098.0175616212614,Hold,1098.0175616212464,413.30113082004755
Hold,2022-02-10 22:00:00,2.593,1101.8419261934716,Hold,1101.8419261934566,414.74064714256315
Hold,2022-02-10 23:00:00,2.548,1082.7201033324204,Hold,1082.7201033324056,407.5430655299849
Hold,2022-02-11 00:00:00,2.532,1075.9212329818242,Hold,1075.9212329818095,404.9839254010682
Hold,2022-02-11 01:00:00,2.55,1083.5699621262447,Hold,1083.56996212623,407.8629580460995
Hold,2022-02-11 02:00:00,2.547,1082.295173935508,Hold,1082.2951739354933,407.38311927192774
Hold,2022-02-11 03:00:00,2.541,1079.7455975540345,Hold,1079.7455975540197,406.4234417235839
Hold,2022-02-11 04:00:00,2.553,1084.8447503169814,Hold,1084.8447503169666,408.3427968202714
Hold,2022-02-11 05:00:00,2.543,1080.595456347859,Hold,1080.5954563478444,406.74333423969847
Hold,2022-02-11 06:00:00,2.556,1086.1195385077183,Hold,1086.1195385077035,408.82263559444334
Hold,2022-02-11 07:00:00,2.567,1090.7937618737533,Hold,1090.7937618737387,410.5820444330736
Hold,2022-02-11 08:00:00,2.542,1080.1705269509466,Hold,1080.170526950932,406.5833879816412
Hold,2022-02-11 09:00:00,2.57,1092.0685500644897,Hold,1092.068550064475,411.0618832072454
Hold,2022-02-11 10:00:00,2.565,1089.9439030799285,Hold,1089.9439030799138,410.26215191695894
Hold,2022-02-11 11:00:00,2.567,1090.7937618737533,Hold,1090.7937618737387,410.5820444330735
Hold,2022-02-11 12:00:00,2.581,1096.7427734305245,Hold,1096.7427734305097,412.8212920458755
Hold,2022-02-11 13:00:00,2.592,1101.4169967965595,Hold,1101.4169967965445,414.5807008845058
Hold,2022-02-11 14:00:00,2.573,1093.3433382552264,Hold,1093.3433382552116,411.5417219814172
Hold,2022-02-11 15:00:00,2.58,1096.3178440336126,Hold,1096.3178440335976,412.66134578781833
Hold,2022-02-11 16:00:00,2.56,1087.8192560953673,Hold,1087.8192560953526,409.46242062667244
Hold,2022-02-11 17:00:00,2.556,1086.1195385077183,Hold,1086.1195385077035,408.8226355944433
Hold,2022-02-11 18:00:00,2.509,1066.1478568528426,Hold,1066.1478568528282,401.3051614657504
Hold,2022-02-11 19:00:00,2.492,1058.9240571053342,Hold,1058.9240571053201,398.5860750787764
Stop-Loss,2022-02-11 20:00:00,2.437,1035.5529402751602,SL 5.0% hit,1035.5529402751463,389.7890308856252
Buy,2022-02-16 02:00:00,2.521,1035.5529402751602,Sinal: Compra,1035.5529402751463,403.2245165624379
Hold,2022-02-16 03:00:00,2.5,1024.873928944417,Hold,1024.8739289444034,399.86564514323476
Hold,2022-02-16 04:00:00,2.485,1018.7246853707504,Hold,1018.7246853707368,397.46645127237537
Hold,2022-02-16 05:00:00,2.493,1022.0042819433726,Hold,1022.0042819433588,398.7460213368337
Hold,2022-02-16 06:00:00,2.488,1019.9545340854837,Hold,1019.9545340854698,397.94629004654723
Hold,2022-02-16 07:00:00,2.499,1024.4639793728393,Hold,1024.4639793728254,399.70569888517747
Hold,2022-02-16 08:00:00,2.5,1024.873928944417,Hold,1024.8739289444031,399.86564514323476
Hold,2022-02-16 09:00:00,2.489,1020.3644836570614,Hold,1020.3644836570476,398.1062363046045
Hold,2022-02-16 10:00:00,2.562,1050.2908023822383,Hold,1050.2908023822242,409.78231314278696
Hold,2022-02-16 11:00:00,2.544,1042.9117100938388,Hold,1042.9117100938247,406.9032804977557
Hold,2022-02-16 12:00:00,2.518,1032.2530212328168,Hold,1032.253021232803,402.744677788266
Hold,2022-02-16 13:00:00,2.483,1017.904786227595,Hold,1017.9047862275814,397.1465587562608
Hold,2022-02-16 14:00:00,2.479,1016.264987941284,Hold,1016.2649879412704,396.50677372403163
Hold,2022-02-16 15:00:00,2.491,1021.1843828002171,Hold,1021.1843828002036,398.4261288207192
Hold,2022-02-16 16:00:00,2.482,1017.4948366560172,Hold,1017.4948366560037,396.98661249820356
Hold,2022-02-16 17:00:00,2.475,1014.6251896549728,Hold,1014.6251896549594,395.8669886918025
Hold,2022-02-16 18:00:00,2.486,1019.1346349423284,Hold,1019.1346349423147,397.6263975304327
Hold,2022-02-16 19:00:00,2.531,1037.582365663328,Hold,1037.5823656633138,404.82397914301094
Hold,2022-02-16 20:00:00,2.53,1037.17241609175,Hold,1037.1724160917358,404.66403288495354
Hold,2022-02-16 21:00:00,2.528,1036.3525169485945,Hold,1036.3525169485806,404.344140368839
Hold,2022-02-16 22:00:00,2.537,1040.0420630927943,Hold,1040.0420630927804,405.7836566913547
Hold,2022-02-16 23:00:00,2.549,1044.9614579517274,Hold,1044.9614579517138,407.70301178804226
